Source;Target;Type;Id;Label;Weight
193;823;Directed;4983;;1.0
798;205;Directed;10546;;1.0
798;193;Directed;10545;;1.0
798;798;Directed;10547;;1.0
798;823;Directed;10548;;1.0
823;205;Directed;10694;;2.0
823;217;Directed;10695;;1.0
823;193;Directed;10693;;1.0
823;798;Directed;10697;;1.0
823;823;Directed;10698;;2.0
823;698;Directed;10696;;1.0
823;1012;Directed;10699;;1.0
823;1013;Directed;10700;;1.0
194;205;Directed;4985;;1.0
194;194;Directed;4984;;1.0
194;861;Directed;4986;;1.0
194;1031;Directed;4987;;1.0
194;1045;Directed;4988;;1.0
861;205;Directed;10984;;1.0
861;194;Directed;10983;;1.0
861;861;Directed;10985;;1.0
861;1031;Directed;10986;;1.0
861;1045;Directed;10987;;1.0
1031;205;Directed;12376;;1.0
1031;194;Directed;12375;;1.0
1031;861;Directed;12377;;1.0
1031;1031;Directed;12378;;1.0
1031;1045;Directed;12379;;1.0
1045;205;Directed;12472;;1.0
1045;194;Directed;12471;;1.0
1045;861;Directed;12473;;1.0
1045;1031;Directed;12474;;1.0
1045;1045;Directed;12475;;1.0
195;205;Directed;4990;;1.0
195;605;Directed;4992;;1.0
195;1014;Directed;4993;;1.0
195;195;Directed;4989;;1.0
195;563;Directed;4991;;1.0
563;205;Directed;8791;;1.0
563;605;Directed;8793;;1.0
563;1014;Directed;8794;;1.0
563;195;Directed;8790;;1.0
563;563;Directed;8792;;1.0
196;205;Directed;4995;;1.0
196;217;Directed;4996;;1.0
196;493;Directed;4997;;1.0
196;761;Directed;4998;;1.0
196;196;Directed;4994;;1.0
197;205;Directed;5000;;1.0
197;197;Directed;4999;;1.0
197;249;Directed;5001;;1.0
197;338;Directed;5002;;1.0
197;934;Directed;5003;;1.0
249;205;Directed;6597;;1.0
249;197;Directed;6596;;1.0
249;249;Directed;6598;;1.0
249;338;Directed;6599;;1.0
249;934;Directed;6600;;1.0
338;205;Directed;7240;;1.0
338;197;Directed;7239;;1.0
338;249;Directed;7241;;1.0
338;338;Directed;7242;;1.0
338;934;Directed;7243;;1.0
934;205;Directed;11676;;1.0
934;197;Directed;11675;;1.0
934;249;Directed;11677;;1.0
934;338;Directed;11678;;1.0
934;934;Directed;11679;;1.0
347;205;Directed;7301;;1.0
347;198;Directed;7300;;1.0
347;398;Directed;7304;;1.0
347;348;Directed;7303;;1.0
347;347;Directed;7302;;1.0
347;1046;Directed;7305;;1.0
1046;205;Directed;12477;;1.0
1046;198;Directed;12476;;1.0
1046;398;Directed;12480;;1.0
1046;348;Directed;12479;;1.0
1046;347;Directed;12478;;1.0
1046;1046;Directed;12481;;1.0
397;205;Directed;7654;;1.0
397;199;Directed;7653;;1.0
397;397;Directed;7655;;1.0
397;528;Directed;7656;;1.0
397;1066;Directed;7657;;1.0
528;205;Directed;8552;;1.0
528;199;Directed;8551;;1.0
528;397;Directed;8553;;1.0
528;528;Directed;8554;;1.0
528;1066;Directed;8555;;1.0
1066;205;Directed;12601;;1.0
1066;199;Directed;12600;;1.0
1066;397;Directed;12602;;1.0
1066;528;Directed;12603;;1.0
1066;1066;Directed;12604;;1.0
765;205;Directed;10291;;2.0
765;886;Directed;10296;;1.0
765;987;Directed;10298;;1.0
765;200;Directed;10290;;1.0
765;765;Directed;10294;;2.0
765;825;Directed;10295;;1.0
765;915;Directed;10297;;1.0
765;664;Directed;10292;;1.0
765;745;Directed;10293;;1.0
825;205;Directed;10707;;1.0
825;886;Directed;10710;;1.0
825;200;Directed;10706;;1.0
825;765;Directed;10708;;1.0
825;825;Directed;10709;;1.0
825;915;Directed;10711;;1.0
915;205;Directed;11496;;4.0
915;886;Directed;11503;;2.0
915;236;Directed;11498;;2.0
915;989;Directed;11505;;1.0
915;200;Directed;11495;;1.0
915;765;Directed;11500;;1.0
915;825;Directed;11501;;1.0
915;915;Directed;11504;;4.0
915;235;Directed;11497;;1.0
915;613;Directed;11499;;1.0
915;847;Directed;11502;;1.0
915;1073;Directed;11506;;1.0
202;205;Directed;5060;;1.0
202;202;Directed;5059;;1.0
202;243;Directed;5061;;1.0
202;724;Directed;5062;;1.0
243;205;Directed;6564;;1.0
243;202;Directed;6563;;1.0
243;243;Directed;6565;;1.0
243;724;Directed;6566;;1.0
724;205;Directed;9908;;1.0
724;202;Directed;9907;;1.0
724;243;Directed;9909;;1.0
724;724;Directed;9910;;1.0
204;205;Directed;5069;;1.0
204;1014;Directed;5076;;1.0
204;204;Directed;5068;;1.0
204;443;Directed;5070;;1.0
204;492;Directed;5071;;1.0
204;577;Directed;5072;;1.0
204;590;Directed;5073;;1.0
204;788;Directed;5074;;1.0
204;960;Directed;5075;;1.0
443;205;Directed;8036;;1.0
443;1014;Directed;8043;;1.0
443;204;Directed;8035;;1.0
443;443;Directed;8037;;1.0
443;492;Directed;8038;;1.0
443;577;Directed;8039;;1.0
443;590;Directed;8040;;1.0
443;788;Directed;8041;;1.0
443;960;Directed;8042;;1.0
492;205;Directed;8328;;1.0
492;1014;Directed;8335;;1.0
492;204;Directed;8327;;1.0
492;443;Directed;8329;;1.0
492;492;Directed;8330;;1.0
492;577;Directed;8331;;1.0
492;590;Directed;8332;;1.0
492;788;Directed;8333;;1.0
492;960;Directed;8334;;1.0
577;205;Directed;8896;;1.0
577;1014;Directed;8903;;1.0
577;204;Directed;8895;;1.0
577;443;Directed;8897;;1.0
577;492;Directed;8898;;1.0
577;577;Directed;8899;;1.0
577;590;Directed;8900;;1.0
577;788;Directed;8901;;1.0
577;960;Directed;8902;;1.0
590;205;Directed;8992;;1.0
590;1014;Directed;8999;;1.0
590;204;Directed;8991;;1.0
590;443;Directed;8993;;1.0
590;492;Directed;8994;;1.0
590;577;Directed;8995;;1.0
590;590;Directed;8996;;1.0
590;788;Directed;8997;;1.0
590;960;Directed;8998;;1.0
788;205;Directed;10478;;1.0
788;1014;Directed;10485;;1.0
788;204;Directed;10477;;1.0
788;443;Directed;10479;;1.0
788;492;Directed;10480;;1.0
788;577;Directed;10481;;1.0
788;590;Directed;10482;;1.0
788;788;Directed;10483;;1.0
788;960;Directed;10484;;1.0
960;205;Directed;11841;;1.0
960;1014;Directed;11848;;1.0
960;204;Directed;11840;;1.0
960;443;Directed;11842;;1.0
960;492;Directed;11843;;1.0
960;577;Directed;11844;;1.0
960;590;Directed;11845;;1.0
960;788;Directed;11846;;1.0
960;960;Directed;11847;;1.0
207;205;Directed;6186;;1.0
207;207;Directed;6187;;1.0
207;674;Directed;6188;;1.0
207;807;Directed;6189;;1.0
207;933;Directed;6190;;1.0
207;1022;Directed;6191;;1.0
209;205;Directed;6203;;1.0
209;776;Directed;6207;;1.0
209;209;Directed;6204;;1.0
209;455;Directed;6205;;1.0
209;456;Directed;6206;;1.0
210;205;Directed;6208;;1.0
210;886;Directed;6210;;1.0
210;210;Directed;6209;;1.0
210;1049;Directed;6211;;1.0
210;1059;Directed;6212;;1.0
210;1100;Directed;6213;;1.0
212;205;Directed;6229;;1.0
212;891;Directed;6233;;1.0
212;212;Directed;6230;;1.0
212;399;Directed;6231;;1.0
212;721;Directed;6232;;1.0
218;205;Directed;6345;;1.0
218;398;Directed;6347;;1.0
218;218;Directed;6346;;1.0
218;992;Directed;6348;;1.0
219;205;Directed;6349;;1.0
219;422;Directed;6351;;1.0
219;219;Directed;6350;;1.0
219;510;Directed;6352;;1.0
220;205;Directed;6353;;1.0
220;761;Directed;6357;;1.0
220;753;Directed;6356;;1.0
220;220;Directed;6354;;1.0
220;575;Directed;6355;;1.0
221;205;Directed;6358;;1.0
221;221;Directed;6359;;1.0
221;352;Directed;6360;;1.0
221;407;Directed;6361;;1.0
221;1063;Directed;6362;;1.0
222;205;Directed;6363;;1.0
222;370;Directed;6366;;1.0
222;222;Directed;6364;;1.0
222;254;Directed;6365;;1.0
222;762;Directed;6367;;1.0
223;205;Directed;6368;;1.0
223;735;Directed;6370;;1.0
223;223;Directed;6369;;1.0
223;975;Directed;6371;;1.0
224;205;Directed;6372;;1.0
224;224;Directed;6373;;1.0
224;600;Directed;6374;;1.0
224;831;Directed;6375;;1.0
228;205;Directed;6400;;1.0
228;228;Directed;6401;;1.0
228;300;Directed;6402;;1.0
228;324;Directed;6403;;1.0
228;838;Directed;6404;;1.0
234;205;Directed;6441;;3.0
234;538;Directed;6447;;1.0
234;755;Directed;6450;;2.0
234;406;Directed;6445;;1.0
234;502;Directed;6446;;1.0
234;234;Directed;6442;;3.0
234;286;Directed;6443;;1.0
234;334;Directed;6444;;1.0
234;543;Directed;6448;;1.0
234;679;Directed;6449;;1.0
234;976;Directed;6451;;1.0
234;1078;Directed;6452;;1.0
235;205;Directed;6453;;1.0
235;915;Directed;6456;;1.0
235;235;Directed;6454;;1.0
235;613;Directed;6455;;1.0
237;205;Directed;6525;;1.0
237;987;Directed;6529;;1.0
237;237;Directed;6526;;1.0
237;639;Directed;6527;;1.0
237;824;Directed;6528;;1.0
239;205;Directed;6540;;1.0
239;744;Directed;6543;;1.0
239;239;Directed;6541;;1.0
239;247;Directed;6542;;1.0
239;844;Directed;6544;;1.0
239;1089;Directed;6545;;1.0
241;205;Directed;6551;;1.0
241;538;Directed;6553;;1.0
241;559;Directed;6554;;1.0
241;905;Directed;6556;;1.0
241;241;Directed;6552;;1.0
241;883;Directed;6555;;1.0
242;205;Directed;6557;;1.0
242;886;Directed;6562;;1.0
242;242;Directed;6558;;1.0
242;321;Directed;6559;;1.0
242;679;Directed;6560;;1.0
242;817;Directed;6561;;1.0
244;205;Directed;6567;;1.0
244;244;Directed;6568;;1.0
244;959;Directed;6569;;1.0
247;205;Directed;6585;;1.0
247;744;Directed;6588;;1.0
247;239;Directed;6586;;1.0
247;247;Directed;6587;;1.0
247;844;Directed;6589;;1.0
247;1089;Directed;6590;;1.0
250;205;Directed;6601;;1.0
250;851;Directed;6605;;1.0
250;808;Directed;6604;;1.0
250;250;Directed;6602;;1.0
250;264;Directed;6603;;1.0
252;205;Directed;6613;;1.0
252;252;Directed;6614;;1.0
252;253;Directed;6615;;1.0
252;561;Directed;6616;;1.0
252;562;Directed;6617;;1.0
252;1065;Directed;6618;;1.0
253;205;Directed;6619;;1.0
253;252;Directed;6620;;1.0
253;253;Directed;6621;;1.0
253;561;Directed;6622;;1.0
253;562;Directed;6623;;1.0
253;1065;Directed;6624;;1.0
254;205;Directed;6625;;1.0
254;370;Directed;6628;;1.0
254;222;Directed;6626;;1.0
254;254;Directed;6627;;1.0
254;762;Directed;6629;;1.0
262;205;Directed;6679;;1.0
262;262;Directed;6680;;1.0
262;527;Directed;6681;;1.0
262;541;Directed;6682;;1.0
262;686;Directed;6683;;1.0
262;814;Directed;6684;;1.0
264;205;Directed;6690;;1.0
264;851;Directed;6694;;1.0
264;808;Directed;6693;;1.0
264;250;Directed;6691;;1.0
264;264;Directed;6692;;1.0
266;205;Directed;6701;;1.0
266;320;Directed;6703;;1.0
266;266;Directed;6702;;1.0
266;382;Directed;6704;;1.0
267;205;Directed;6705;;1.0
267;316;Directed;6707;;1.0
267;710;Directed;6708;;1.0
267;267;Directed;6706;;1.0
267;756;Directed;6709;;1.0
273;205;Directed;6741;;1.0
273;851;Directed;6745;;1.0
273;273;Directed;6742;;1.0
273;629;Directed;6743;;1.0
273;805;Directed;6744;;1.0
273;1074;Directed;6746;;1.0
275;205;Directed;6752;;1.0
275;748;Directed;6754;;1.0
275;275;Directed;6753;;1.0
275;840;Directed;6755;;1.0
276;205;Directed;6756;;1.0
276;278;Directed;6758;;1.0
276;276;Directed;6757;;1.0
276;319;Directed;6759;;1.0
276;540;Directed;6760;;1.0
276;643;Directed;6761;;1.0
277;205;Directed;6762;;1.0
277;740;Directed;6765;;1.0
277;789;Directed;6766;;1.0
277;277;Directed;6763;;1.0
277;309;Directed;6764;;1.0
279;205;Directed;6776;;1.0
279;431;Directed;6780;;1.0
279;430;Directed;6779;;1.0
279;279;Directed;6777;;1.0
279;389;Directed;6778;;1.0
279;566;Directed;6781;;1.0
285;205;Directed;6821;;1.0
285;502;Directed;6824;;1.0
285;285;Directed;6822;;1.0
285;481;Directed;6823;;1.0
285;661;Directed;6825;;1.0
286;205;Directed;6826;;2.0
286;755;Directed;6832;;1.0
286;502;Directed;6830;;2.0
286;234;Directed;6827;;1.0
286;286;Directed;6828;;2.0
286;470;Directed;6829;;1.0
286;503;Directed;6831;;1.0
286;1078;Directed;6833;;1.0
292;205;Directed;6864;;1.0
292;292;Directed;6865;;1.0
292;685;Directed;6866;;1.0
292;957;Directed;6867;;1.0
292;1093;Directed;6868;;1.0
293;205;Directed;6869;;1.0
293;293;Directed;6870;;1.0
293;994;Directed;6871;;1.0
295;205;Directed;6877;;1.0
295;990;Directed;6881;;1.0
295;578;Directed;6880;;1.0
295;295;Directed;6878;;1.0
295;497;Directed;6879;;1.0
297;205;Directed;6889;;1.0
297;297;Directed;6890;;1.0
297;500;Directed;6891;;1.0
297;594;Directed;6892;;1.0
297;707;Directed;6893;;1.0
298;205;Directed;6894;;1.0
298;851;Directed;6898;;1.0
298;298;Directed;6895;;1.0
298;401;Directed;6896;;1.0
298;501;Directed;6897;;1.0
300;205;Directed;6906;;1.0
300;228;Directed;6907;;1.0
300;300;Directed;6908;;1.0
300;324;Directed;6909;;1.0
300;838;Directed;6910;;1.0
307;205;Directed;6974;;1.0
307;307;Directed;6975;;1.0
307;442;Directed;6976;;1.0
307;804;Directed;6977;;1.0
309;205;Directed;6983;;1.0
309;740;Directed;6986;;1.0
309;789;Directed;6987;;1.0
309;277;Directed;6984;;1.0
309;309;Directed;6985;;1.0
313;205;Directed;7007;;1.0
313;313;Directed;7008;;1.0
313;424;Directed;7009;;1.0
313;524;Directed;7010;;1.0
313;709;Directed;7011;;1.0
319;205;Directed;7079;;1.0
319;278;Directed;7081;;1.0
319;276;Directed;7080;;1.0
319;319;Directed;7082;;1.0
319;540;Directed;7083;;1.0
319;643;Directed;7084;;1.0
321;205;Directed;7120;;1.0
321;886;Directed;7125;;1.0
321;242;Directed;7121;;1.0
321;321;Directed;7122;;1.0
321;679;Directed;7123;;1.0
321;817;Directed;7124;;1.0
322;205;Directed;7126;;1.0
322;748;Directed;7128;;1.0
322;322;Directed;7127;;1.0
322;1051;Directed;7129;;1.0
323;205;Directed;7130;;1.0
323;964;Directed;7134;;1.0
323;323;Directed;7131;;1.0
323;859;Directed;7132;;1.0
323;947;Directed;7133;;1.0
324;205;Directed;7135;;1.0
324;228;Directed;7136;;1.0
324;300;Directed;7137;;1.0
324;324;Directed;7138;;1.0
324;838;Directed;7139;;1.0
326;205;Directed;7150;;1.0
326;326;Directed;7151;;1.0
326;452;Directed;7152;;1.0
326;525;Directed;7153;;1.0
326;718;Directed;7154;;1.0
326;802;Directed;7155;;1.0
328;205;Directed;7166;;1.0
328;320;Directed;7167;;1.0
328;328;Directed;7168;;1.0
330;205;Directed;7190;;1.0
330;886;Directed;7194;;1.0
330;330;Directed;7191;;1.0
330;446;Directed;7192;;1.0
330;484;Directed;7193;;1.0
334;205;Directed;7218;;1.0
334;538;Directed;7221;;1.0
334;755;Directed;7222;;1.0
334;234;Directed;7219;;1.0
334;334;Directed;7220;;1.0
335;205;Directed;7223;;1.0
335;226;Directed;7224;;1.0
335;335;Directed;7225;;1.0
339;205;Directed;7244;;1.0
339;886;Directed;7250;;1.0
339;339;Directed;7245;;1.0
339;357;Directed;7246;;1.0
339;547;Directed;7247;;1.0
339;681;Directed;7248;;1.0
339;731;Directed;7249;;1.0
339;896;Directed;7251;;1.0
340;205;Directed;7252;;1.0
340;867;Directed;7254;;1.0
340;340;Directed;7253;;1.0
340;908;Directed;7255;;1.0
352;205;Directed;7339;;1.0
352;221;Directed;7340;;1.0
352;352;Directed;7341;;1.0
352;407;Directed;7342;;1.0
352;1063;Directed;7343;;1.0
353;205;Directed;7344;;1.0
353;320;Directed;7345;;1.0
353;353;Directed;7346;;1.0
353;608;Directed;7347;;1.0
356;205;Directed;7363;;1.0
356;886;Directed;7366;;1.0
356;758;Directed;7365;;1.0
356;356;Directed;7364;;1.0
356;897;Directed;7367;;1.0
357;205;Directed;7368;;1.0
357;886;Directed;7374;;1.0
357;339;Directed;7369;;1.0
357;357;Directed;7370;;1.0
357;547;Directed;7371;;1.0
357;681;Directed;7372;;1.0
357;731;Directed;7373;;1.0
357;896;Directed;7375;;1.0
361;205;Directed;7409;;1.0
361;361;Directed;7410;;1.0
361;367;Directed;7411;;1.0
362;205;Directed;7412;;1.0
362;856;Directed;7414;;1.0
362;362;Directed;7413;;1.0
365;205;Directed;7442;;1.0
365;919;Directed;7446;;1.0
365;365;Directed;7443;;1.0
365;535;Directed;7444;;1.0
365;786;Directed;7445;;1.0
365;998;Directed;7447;;1.0
367;205;Directed;7458;;1.0
367;361;Directed;7459;;1.0
367;367;Directed;7460;;1.0
372;205;Directed;7501;;1.0
372;886;Directed;7503;;1.0
372;372;Directed;7502;;1.0
372;971;Directed;7504;;1.0
372;1015;Directed;7505;;1.0
374;205;Directed;7510;;1.0
374;374;Directed;7511;;1.0
374;539;Directed;7512;;1.0
374;928;Directed;7513;;1.0
374;954;Directed;7514;;1.0
374;1015;Directed;7515;;1.0
376;205;Directed;7523;;1.0
376;748;Directed;7525;;1.0
376;989;Directed;7527;;1.0
376;376;Directed;7524;;1.0
376;810;Directed;7526;;1.0
382;205;Directed;7562;;1.0
382;320;Directed;7564;;1.0
382;266;Directed;7563;;1.0
382;382;Directed;7565;;1.0
385;205;Directed;7579;;1.0
385;217;Directed;7580;;1.0
385;385;Directed;7581;;1.0
385;742;Directed;7582;;1.0
385;894;Directed;7583;;1.0
386;205;Directed;7584;;1.0
386;398;Directed;7586;;1.0
386;386;Directed;7585;;1.0
386;636;Directed;7587;;1.0
386;1025;Directed;7588;;1.0
388;205;Directed;7596;;1.0
388;388;Directed;7597;;1.0
388;420;Directed;7598;;1.0
388;482;Directed;7599;;1.0
388;842;Directed;7600;;1.0
389;205;Directed;7601;;1.0
389;431;Directed;7605;;1.0
389;430;Directed;7604;;1.0
389;279;Directed;7602;;1.0
389;389;Directed;7603;;1.0
389;566;Directed;7606;;1.0
391;205;Directed;7612;;2.0
391;363;Directed;7613;;1.0
391;391;Directed;7614;;2.0
391;523;Directed;7615;;1.0
391;638;Directed;7616;;1.0
391;671;Directed;7617;;1.0
391;690;Directed;7618;;1.0
391;800;Directed;7619;;1.0
391;828;Directed;7620;;1.0
391;918;Directed;7621;;1.0
391;1084;Directed;7622;;1.0
399;205;Directed;7705;;1.0
399;891;Directed;7709;;1.0
399;212;Directed;7706;;1.0
399;399;Directed;7707;;1.0
399;721;Directed;7708;;1.0
401;205;Directed;7715;;1.0
401;851;Directed;7719;;1.0
401;298;Directed;7716;;1.0
401;401;Directed;7717;;1.0
401;501;Directed;7718;;1.0
402;205;Directed;7720;;1.0
402;735;Directed;7723;;1.0
402;402;Directed;7721;;1.0
402;454;Directed;7722;;1.0
402;877;Directed;7724;;1.0
402;878;Directed;7725;;1.0
403;205;Directed;7726;;1.0
403;217;Directed;7727;;1.0
403;351;Directed;7728;;1.0
403;403;Directed;7729;;1.0
403;1033;Directed;7730;;1.0
405;205;Directed;7741;;2.0
405;717;Directed;7745;;2.0
405;332;Directed;7742;;1.0
405;405;Directed;7743;;2.0
405;526;Directed;7744;;1.0
407;205;Directed;7801;;1.0
407;221;Directed;7802;;1.0
407;352;Directed;7803;;1.0
407;407;Directed;7804;;1.0
407;1063;Directed;7805;;1.0
408;205;Directed;7806;;1.0
408;917;Directed;7808;;1.0
408;408;Directed;7807;;1.0
408;1048;Directed;7809;;1.0
412;205;Directed;7830;;1.0
412;320;Directed;7831;;1.0
412;412;Directed;7832;;1.0
414;205;Directed;7838;;1.0
414;758;Directed;7842;;1.0
414;414;Directed;7839;;1.0
414;529;Directed;7840;;1.0
414;741;Directed;7841;;1.0
419;205;Directed;7865;;1.0
419;398;Directed;7866;;1.0
419;538;Directed;7868;;1.0
419;419;Directed;7867;;1.0
419;932;Directed;7869;;1.0
419;1068;Directed;7870;;1.0
420;205;Directed;7871;;1.0
420;388;Directed;7872;;1.0
420;420;Directed;7873;;1.0
420;482;Directed;7874;;1.0
420;842;Directed;7875;;1.0
424;205;Directed;7898;;1.0
424;313;Directed;7899;;1.0
424;424;Directed;7900;;1.0
424;524;Directed;7901;;1.0
424;709;Directed;7902;;1.0
426;205;Directed;7908;;1.0
426;426;Directed;7909;;1.0
426;573;Directed;7910;;1.0
427;205;Directed;7911;;1.0
427;909;Directed;7913;;1.0
427;427;Directed;7912;;1.0
433;205;Directed;7978;;1.0
433;257;Directed;7979;;1.0
433;325;Directed;7980;;1.0
433;433;Directed;7981;;1.0
434;205;Directed;7982;;1.0
434;434;Directed;7983;;1.0
434;485;Directed;7984;;1.0
434;811;Directed;7985;;1.0
436;205;Directed;7991;;1.0
436;436;Directed;7992;;1.0
436;483;Directed;7993;;1.0
436;1016;Directed;7994;;1.0
442;205;Directed;8031;;1.0
442;307;Directed;8032;;1.0
442;442;Directed;8033;;1.0
442;804;Directed;8034;;1.0
445;205;Directed;8048;;1.0
445;217;Directed;8049;;1.0
445;360;Directed;8050;;1.0
445;445;Directed;8051;;1.0
445;913;Directed;8052;;1.0
446;205;Directed;8053;;2.0
446;886;Directed;8060;;1.0
446;851;Directed;8059;;1.0
446;330;Directed;8054;;1.0
446;446;Directed;8055;;2.0
446;484;Directed;8056;;1.0
446;645;Directed;8057;;1.0
446;672;Directed;8058;;1.0
446;1032;Directed;8061;;1.0
452;205;Directed;8099;;1.0
452;326;Directed;8100;;1.0
452;452;Directed;8101;;1.0
452;525;Directed;8102;;1.0
452;718;Directed;8103;;1.0
452;802;Directed;8104;;1.0
453;205;Directed;8105;;1.0
453;886;Directed;8108;;1.0
453;987;Directed;8109;;1.0
453;989;Directed;8110;;1.0
453;572;Directed;8107;;1.0
453;453;Directed;8106;;1.0
454;205;Directed;8111;;1.0
454;735;Directed;8114;;1.0
454;402;Directed;8112;;1.0
454;454;Directed;8113;;1.0
454;877;Directed;8115;;1.0
454;878;Directed;8116;;1.0
455;205;Directed;8117;;1.0
455;776;Directed;8121;;1.0
455;209;Directed;8118;;1.0
455;455;Directed;8119;;1.0
455;456;Directed;8120;;1.0
456;205;Directed;8122;;1.0
456;776;Directed;8126;;1.0
456;209;Directed;8123;;1.0
456;455;Directed;8124;;1.0
456;456;Directed;8125;;1.0
457;205;Directed;8127;;1.0
457;457;Directed;8128;;1.0
457;675;Directed;8129;;1.0
457;722;Directed;8130;;1.0
457;1034;Directed;8131;;1.0
459;205;Directed;8143;;1.0
459;969;Directed;8147;;1.0
459;459;Directed;8144;;1.0
459;460;Directed;8145;;1.0
459;865;Directed;8146;;1.0
460;205;Directed;8148;;1.0
460;969;Directed;8152;;1.0
460;459;Directed;8149;;1.0
460;460;Directed;8150;;1.0
460;865;Directed;8151;;1.0
461;205;Directed;8153;;1.0
461;461;Directed;8154;;1.0
461;463;Directed;8155;;1.0
461;901;Directed;8156;;1.0
462;205;Directed;8157;;1.0
462;925;Directed;8159;;1.0
462;462;Directed;8158;;1.0
463;205;Directed;8160;;1.0
463;461;Directed;8161;;1.0
463;463;Directed;8162;;1.0
463;901;Directed;8163;;1.0
470;205;Directed;8208;;1.0
470;502;Directed;8211;;1.0
470;286;Directed;8209;;1.0
470;470;Directed;8210;;1.0
470;503;Directed;8212;;1.0
473;205;Directed;8223;;1.0
473;886;Directed;8226;;1.0
473;473;Directed;8224;;1.0
473;827;Directed;8225;;1.0
474;205;Directed;8227;;1.0
474;923;Directed;8229;;1.0
474;474;Directed;8228;;1.0
476;205;Directed;8236;;1.0
476;867;Directed;8238;;1.0
476;476;Directed;8237;;1.0
478;205;Directed;8246;;1.0
478;676;Directed;8249;;1.0
478;478;Directed;8247;;1.0
478;606;Directed;8248;;1.0
480;205;Directed;8260;;1.0
480;695;Directed;8264;;1.0
480;378;Directed;8261;;1.0
480;480;Directed;8262;;1.0
480;674;Directed;8263;;1.0
481;205;Directed;8265;;1.0
481;502;Directed;8268;;1.0
481;285;Directed;8266;;1.0
481;481;Directed;8267;;1.0
481;661;Directed;8269;;1.0
482;205;Directed;8270;;1.0
482;388;Directed;8271;;1.0
482;420;Directed;8272;;1.0
482;482;Directed;8273;;1.0
482;842;Directed;8274;;1.0
483;205;Directed;8275;;1.0
483;436;Directed;8276;;1.0
483;483;Directed;8277;;1.0
483;1016;Directed;8278;;1.0
484;205;Directed;8279;;1.0
484;886;Directed;8283;;1.0
484;330;Directed;8280;;1.0
484;446;Directed;8281;;1.0
484;484;Directed;8282;;1.0
485;205;Directed;8284;;1.0
485;434;Directed;8285;;1.0
485;485;Directed;8286;;1.0
485;811;Directed;8287;;1.0
487;205;Directed;8293;;1.0
487;431;Directed;8295;;1.0
487;884;Directed;8297;;1.0
487;429;Directed;8294;;1.0
487;487;Directed;8296;;1.0
488;205;Directed;8298;;1.0
488;236;Directed;8299;;1.0
488;488;Directed;8300;;1.0
488;809;Directed;8301;;1.0
495;205;Directed;8355;;1.0
495;495;Directed;8356;;1.0
495;815;Directed;8357;;1.0
495;952;Directed;8358;;1.0
495;984;Directed;8359;;1.0
497;205;Directed;8365;;1.0
497;990;Directed;8369;;1.0
497;578;Directed;8368;;1.0
497;295;Directed;8366;;1.0
497;497;Directed;8367;;1.0
500;205;Directed;8382;;3.0
500;441;Directed;8384;;1.0
500;766;Directed;8389;;1.0
500;297;Directed;8383;;1.0
500;500;Directed;8385;;3.0
500;594;Directed;8386;;1.0
500;707;Directed;8387;;1.0
500;727;Directed;8388;;1.0
500;785;Directed;8390;;1.0
501;205;Directed;8391;;1.0
501;851;Directed;8395;;1.0
501;298;Directed;8392;;1.0
501;401;Directed;8393;;1.0
501;501;Directed;8394;;1.0
503;205;Directed;8423;;1.0
503;502;Directed;8426;;1.0
503;286;Directed;8424;;1.0
503;470;Directed;8425;;1.0
503;503;Directed;8427;;1.0
504;205;Directed;8428;;1.0
504;987;Directed;8432;;1.0
504;504;Directed;8429;;1.0
504;852;Directed;8430;;1.0
504;936;Directed;8431;;1.0
507;205;Directed;8443;;1.0
507;693;Directed;8445;;1.0
507;507;Directed;8444;;1.0
507;1072;Directed;8446;;1.0
508;205;Directed;8447;;1.0
508;371;Directed;8448;;1.0
508;508;Directed;8449;;1.0
508;696;Directed;8450;;1.0
510;205;Directed;8456;;2.0
510;886;Directed;8461;;1.0
510;422;Directed;8458;;1.0
510;219;Directed;8457;;1.0
510;510;Directed;8459;;2.0
510;584;Directed;8460;;1.0
510;993;Directed;8462;;1.0
511;205;Directed;8463;;1.0
511;578;Directed;8465;;1.0
511;511;Directed;8464;;1.0
512;205;Directed;8466;;1.0
512;512;Directed;8467;;1.0
512;1079;Directed;8468;;1.0
517;205;Directed;8493;;1.0
517;605;Directed;8496;;1.0
517;517;Directed;8494;;1.0
517;521;Directed;8495;;1.0
518;205;Directed;8497;;1.0
518;518;Directed;8498;;1.0
518;521;Directed;8499;;1.0
518;620;Directed;8500;;1.0
518;922;Directed;8501;;1.0
519;205;Directed;8502;;1.0
519;398;Directed;8503;;1.0
519;989;Directed;8507;;1.0
519;851;Directed;8506;;1.0
519;818;Directed;8505;;1.0
519;519;Directed;8504;;1.0
520;205;Directed;8508;;1.0
520;406;Directed;8509;;1.0
520;766;Directed;8512;;1.0
520;520;Directed;8510;;1.0
520;522;Directed;8511;;1.0
521;205;Directed;8513;;2.0
521;605;Directed;8517;;1.0
521;517;Directed;8514;;1.0
521;518;Directed;8515;;1.0
521;521;Directed;8516;;2.0
521;620;Directed;8518;;1.0
521;922;Directed;8519;;1.0
522;205;Directed;8520;;1.0
522;406;Directed;8521;;1.0
522;766;Directed;8524;;1.0
522;520;Directed;8522;;1.0
522;522;Directed;8523;;1.0
523;205;Directed;8525;;1.0
